camis,dba,boro,building,street,zipcode,phone,cuisine_description,inspection_date,action,violation_code,violation_description,critical_flag,score,grade,grade_date,record_date,inspection_type,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,location
50108807,QDOBA MEXICAN EATS,Staten Island,1275,WOODROW ROAD,10309.0,7189661355,Mexican,2024-03-25,Violations were cited in the following area(s).,10E,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",Not Critical,19.0,B,2024-03-25T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.541735333916,-74.207137626631,503.0,51.0,20801.0,5079744.0,5061450016.0,SI32,POINT (-74.207137626631 40.541735333916)
40513662,RICOS TACOS,Brooklyn,505,51 STREET,11220.0,7186334816,Mexican,2022-09-06,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,21.0,B,2022-09-06T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.644308459166,-74.01050041606,307.0,38.0,9800.0,3013301.0,3007920001.0,BK34,POINT (-74.01050041606 40.644308459166)
50178341,VIVI BUBBLE TEA,Brooklyn,5002,5 AVENUE,11220.0,6463358457,Coffee/Tea,2026-02-25,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,17.0,N,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.645011130014,-74.010424854086,307.0,38.0,7800.0,3013268.0,3007910038.0,BK32,POINT (-74.010424854086 40.645011130014)
50161373,HK BAKERY,Queens,134-32,NORTHERN BOULEVARD,11354.0,7188868393,Bakery Products/Desserts,2025-06-17,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,47.0,C,2025-06-17T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.762732806219,-73.834021738127,407.0,20.0,86900.0,4112207.0,4049670033.0,QN22,POINT (-73.834021738127 40.762732806219)
50164328,EL CARNALITO BARRAGAN RESTAURANT & DELI,Bronx,969,INTERVALE AVENUE,10459.0,3472698507,Mexican,2026-02-10,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,21.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.822318217131,-73.896885323625,202.0,17.0,12901.0,2005390.0,2026990060.0,BX33,POINT (-73.896885323625 40.822318217131)
50003964,EMERALD INN,Manhattan,250,WEST   72 STREET,10023.0,2128748840,Irish,2024-09-23,Establishment re-closed by DOHMH.,04M,Live roaches in facility's food or non-food area.,Critical,13.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Reopening Inspection,40.779292699707,-73.983285745093,107.0,6.0,15900.0,1030433.0,1011630056.0,MN14,POINT (-73.983285745093 40.779292699707)
40685734,TOAST,Manhattan,3157,BROADWAY,10027.0,2126621144,American,2022-09-06,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9.0,A,2022-09-06T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.814559410341,-73.959122401347,109.0,7.0,21100.0,1059856.0,1019930088.0,MN09,POINT (-73.959122401347 40.814559410341)
50076291,EL TAHUR,Brooklyn,4402,3 AVENUE,11220.0,3476664133,Tapas,2020-01-17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7.0,A,2020-01-17T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.650948017126,-74.011200601732,307.0,38.0,200.0,3011090.0,3007360041.0,BK32,POINT (-74.011200601732 40.650948017126)
50118693,CROWN FRIED CHICKEN,Brooklyn,332,CENTRAL AVENUE,11221.0,9173613272,Chicken,2023-03-08,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,79.0,,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.69532038471,-73.92032810465,304.0,34.0,41900.0,3075627.0,3033050045.0,BK78,POINT (-73.92032810465 40.69532038471)
50128866,CRAB STOP CAJUN,Bronx,3975,WHITE PLAINS ROAD,10466.0,6465773827,Cajun,2022-12-21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06C,"Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,28.0,,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.887906291413,-73.860406471497,212.0,12.0,40800.0,2063010.0,2048270012.0,BX44,POINT (-73.860406471497 40.887906291413)
50176000,HARLEM AMOR,Manhattan,2082,FREDERICK DOUGLASS BOULEVARD,,6462993560,American,2026-05-15,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,156.0,,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,0.0,0.0,,,,,1.0,,
50164622,CHEF'S HALAL GRILL,Brooklyn,1276,FULTON STREET,11216.0,7188096909,Middle Eastern,2025-04-21,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,8.0,A,2025-04-21T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.680391802779,-73.949848960024,303.0,36.0,24700.0,3053722.0,3018600053.0,BK61,POINT (-73.949848960024 40.680391802779)
40423819,ALFONSO'S PASTRY SHOPPE,Staten Island,1899,VICTORY BOULEVARD,10314.0,7182738802,Bakery Products/Desserts,2024-10-24,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,77.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.612741882335,-74.127216633526,501.0,50.0,15100.0,5011065.0,5003780185.0,SI07,POINT (-74.127216633526 40.612741882335)
50119363,DA PAI DON,Queens,77-00,QUEENS BOULEVARD,11373.0,9292827609,Chinese,2025-10-21,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,71.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.738436704415,-73.886269376757,404.0,30.0,47900.0,4056456.0,4024520001.0,QN50,POINT (-73.886269376757 40.738436704415)
50086236,WOK AND ROLL KITCHEN,Brooklyn,1821,CHURCH AVENUE,11226.0,7182821188,Chinese,2023-10-12,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,32.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.649542693958,-73.962820409317,314.0,40.0,50600.0,3116517.0,3050790026.0,BK42,POINT (-73.962820409317 40.649542693958)
50064578,JUNIOR'S RESTAURANT,Manhattan,750,7 AVENUE,10019.0,2123655900,American,2024-11-21,Violations were cited in the following area(s).,10E,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",Not Critical,33.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.760746417645,-73.983525051517,105.0,3.0,12500.0,1024795.0,1010210026.0,MN17,POINT (-73.983525051517 40.760746417645)
41176037,HAREFIELD ROAD,Brooklyn,769,METROPOLITAN AVENUE,11211.0,7183886870,American,2024-11-21,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,21.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.714605244564,-73.943622250066,301.0,34.0,49700.0,3068759.0,3027600036.0,BK90,POINT (-73.943622250066 40.714605244564)
50118395,EL COMEDOR RESTAURANTE,Brooklyn,5621,5 AVENUE,11220.0,3475990211,Latin American,2025-08-22,Violations were cited in the following area(s).,02H,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,26.0,B,2025-08-22T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.641568795983,-74.013977156892,307.0,38.0,10200.0,3015369.0,3008400002.0,BK34,POINT (-74.013977156892 40.641568795983)
50115302,NORTHSIDE COFFEE,Staten Island,605,FOREST AVENUE,10310.0,6464293906,Coffee/Tea,2022-12-05,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,26.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.630022246969,-74.10940569479,501.0,49.0,10500.0,5004328.0,5001550153.0,SI35,POINT (-74.10940569479 40.630022246969)
50000187,GRANDMA PIZZA,Manhattan,2551,AMSTERDAM AVENUE,10033.0,2129274895,Pizza,2025-12-02,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,12.0,A,2025-12-02T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.851562642185,-73.92836008588,112.0,10.0,26700.0,1085400.0,1021490093.0,MN35,POINT (-73.92836008588 40.851562642185)
41348322,YUMMY TACO BROOKLYN,Brooklyn,3606,CLARENDON ROAD,11203.0,7182820588,Tex-Mex,2026-03-02,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11.0,A,2026-03-02T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.643600235653,-73.942810453286,317.0,45.0,83200.0,3111590.0,3049530002.0,BK91,POINT (-73.942810453286 40.643600235653)
50011955,BLUE RIBBON SUSHI BAR,Manhattan,225,LIBERTY ST - SPACE #244,,2127860808,Japanese,2024-10-08,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13.0,A,2024-10-08T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,0.0,0.0,,,,,1.0,,
50098546,YUN NAN FLAVOUR GARDEN,Brooklyn,5121,8 AVENUE,11220.0,7186333090,Chinese,2022-08-30,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02B,Hot TCS food item not held at or above 140 °F.,Critical,72.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.640378326774,-74.004457188285,312.0,43.0,10800.0,3138128.0,3056510002.0,BK34,POINT (-74.004457188285 40.640378326774)
50122179,MSMA PUEBLA,Bronx,3465,EAST TREMONT AVENUE,10465.0,7187926262,Mexican,2023-10-25,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,56.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.831940123414,-73.827318570187,210.0,13.0,16400.0,2090314.0,2054190156.0,BX52,POINT (-73.827318570187 40.831940123414)
50119214,POPEYES,Queens,40-06,MAIN STREET,11354.0,7188865836,Cajun,2025-04-21,Violations were cited in the following area(s).,08B,"Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.",Not Critical,11.0,A,2025-04-21T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.759353677137,-73.830048700983,407.0,20.0,87100.0,4114120.0,4050360037.0,QN22,POINT (-73.830048700983 40.759353677137)
50139414,QAHWAH HOUSE,Manhattan,13,CARMINE STREET,10014.0,3475995998,Middle Eastern,2025-04-30,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,28.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.730387766371,-74.002276717369,102.0,3.0,6700.0,1010084.0,1005890047.0,MN23,POINT (-74.002276717369 40.730387766371)
50002559,PARIS BAGUETTE,Manhattan,567,7 AVENUE,10018.0,2129210404,Bakery Products/Desserts,2026-01-13,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,16.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.754963735968,-73.987720663834,105.0,3.0,11300.0,1022559.0,1009930003.0,MN17,POINT (-73.987720663834 40.754963735968)
50055322,GOURMET TO GO,Bronx,141,DREISER LOOP,10475.0,3472025883,American,2026-02-11,Violations were cited in the following area(s).,06B,"Tobacco or electronic cigarette use, eating, or drinking from open container in food preparation, food storage or dishwashing area.",Critical,19.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.876170036685,-73.82997677398,210.0,12.0,46201.0,2097469.0,2051410500.0,BX13,POINT (-73.82997677398 40.876170036685)
50005081,NEW WOKS KITCHEN,Queens,60-06,KISSENA BOULEVARD,11355.0,7184612383,Chinese,2024-12-17,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,44.0,C,2024-12-17T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.739732976707,-73.815130363592,407.0,20.0,83700.0,4141523.0,4064410025.0,QN62,POINT (-73.815130363592 40.739732976707)
50174631,PULSE COFFEE,Manhattan,475,5 AVENUE,10017.0,9175009111,Coffee/Tea,2026-01-09,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,2026-01-09T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.752657298369,-73.98146974692,105.0,4.0,8200.0,1035328.0,1012750069.0,MN20,POINT (-73.98146974692 40.752657298369)
