"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"50157825","SIP AND SAVOR","Brooklyn","1382","NOSTRAND AVENUE","11226","9294347151","American","2026-01-20T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","50",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.653029099438","-73.949822757608","317","40","082000","3116689","3050850068","BK60","POINT (-73.949822757608 40.653029099438)"
"40394555","LUIGI'S RESTAURANT","Queens","265-21","UNION TURNPIKE","11040","7183477136","Italian","2025-07-01T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","21",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.749310991862","-73.70763394696","413","23","155102","4174077","4085410062","QN44","POINT (-73.70763394696 40.749310991862)"
"41688349","DUNKIN","Manhattan","111","WEST  110 STREET","10026","2122220700","Donuts","2026-04-17T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","7","A","2026-04-17T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.798601980857","-73.953306369313","110","09","021600","1087691","1018207503","MN11","POINT (-73.953306369313 40.798601980857)"
"50154564","SUSAN'S KITCHEN CATERING AND EVENTS","Manhattan","32","WEST   39 STREET","10018","2127670218","American","2025-06-27T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","20",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.752064735112","-73.983465849003","105","04","008400","1016010","1008400066","MN17","POINT (-73.983465849003 40.752064735112)"
"50178217","KENNEDY FRIED CHICKEN","Bronx","778","EAST TREMONT AVENUE","10460","7187955139","Chicken","2026-05-28T00:00:00.000","Violations were cited in the following area(s).","04K","Evidence of rats or live rats in establishment's food or non-food areas.","Critical","75",,,"2026-07-01T06:00:14.000","Pre-permit (Non-operational) / Initial Inspection","40.844076127106","-73.888448213157","206","17","036502","2010061","2029560011","BX17","POINT (-73.888448213157 40.844076127106)"
"50181617","TOTOLIN ROTISSERIE CHICKEN / KAFE","Brooklyn","410","46 STREET","11220","9292980111","Spanish","2026-06-04T00:00:00.000","Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","149","N",,"2026-07-01T06:00:14.000","Pre-permit (Operational) / Initial Inspection","40.648359826095","-74.009701044297","307","38","008000","3337218","3007560010","BK32","POINT (-74.009701044297 40.648359826095)"
"50065306","CHENG'S","Staten Island","2040","FOREST AVENUE","10303","7183708018","Chinese","2023-04-03T00:00:00.000","Violations were cited in the following area(s).","04H","Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.","Critical","18",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.626009539443","-74.15654074798","501","49","030302","5110626","5016960008","SI12","POINT (-74.15654074798 40.626009539443)"
"50123686","HILTON GARDEN INN -MANHATTAN- MIDTOWN EAST","Manhattan","206","EAST   52 STREET","10022","7174125500","American","2026-06-01T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","38",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.756878906249","-73.969423497738","106","04","009800","1089027","1013250050","MN19","POINT (-73.969423497738 40.756878906249)"
"40390758","WHITE CASTLE","Queens","112-11","SPRINGFIELD BOULEVARD","11429","7184648334","Hamburgers","2022-11-07T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","9","A","2022-11-07T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.705386835633","-73.739768884282","413","27","058200","4430416","4112130001","QN34","POINT (-73.739768884282 40.705386835633)"
"50014605","MORELOS DELI & FRUIT","Staten Island","6","CEBRA AVENUE","10301","7182732050","Spanish","2025-07-17T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","30",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.634353945383","-74.086429925226","501","49","007500","5002740","5001150057","SI35","POINT (-74.086429925226 40.634353945383)"
"50128572","SUBWAY","Bronx","839","PROSPECT AVENUE","10459","2123619806","Sandwiches","2024-05-22T00:00:00.000","Violations were cited in the following area(s).","04A","Food Protection Certificate (FPC) not held by manager or supervisor of food operations.","Critical","43",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.820060569313","-73.901466497603","201","17","007700","2116639","2026770026","BX34","POINT (-73.901466497603 40.820060569313)"
"50073086","RICO'S CHICKEN POLLOS A LA BRASA","Queens","146-04","45 AVENUE","11355","7188861491","Latin American","2026-04-03T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","13","A","2026-04-03T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Re-inspection","40.754897645685","-73.816734024164","407","20","120100","4117526","4052050003","QN52","POINT (-73.816734024164 40.754897645685)"
"50060535","MISS MADELEINE","Manhattan","400","EAST   82 STREET","10028","6468961227","Bakery Products/Desserts","2023-07-18T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","17","B","2023-07-18T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Re-inspection","40.774137013452","-73.950929834957","108","05","013600","1050399","1015610045","MN32","POINT (-73.950929834957 40.774137013452)"
"41248529","ROUTE 66 CAFE","Manhattan","858","9 AVENUE","10019","2129777600","American","2025-06-23T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","32",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.767048748828","-73.986324927024","104","06","013900","1025446","1010460063","MN15","POINT (-73.986324927024 40.767048748828)"
"50083838","PETISCO BRAZUCA","Brooklyn","833","DEKALB AVENUE","11221","3474058905","Brazilian","2023-02-10T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.","Critical","5","A","2023-02-10T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Re-inspection","40.692303805992","-73.943276969654","303","36","026100","3049554","3017760047","BK75","POINT (-73.943276969654 40.692303805992)"
"50146241","FINE FOOD CUISINE","Manhattan","227","EAST  116 STREET","10029","9172614343","American","2026-06-06T00:00:00.000","Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.","04K","Evidence of rats or live rats in establishment's food or non-food areas.","Critical","121",,,"2026-07-01T06:00:14.000","Pre-permit (Operational) / Compliance Inspection","40.797632003319","-73.939260881244","111","08","018800","1052574","1016660012","MN34","POINT (-73.939260881244 40.797632003319)"
"41337363","NATIONAL BAKERY","Bronx","1617","WESTCHESTER AVENUE","10472","7188930660","Bakery Products/Desserts","2024-04-24T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","6","A","2024-04-24T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Re-inspection","40.829440862579","-73.874824634815","209","17","006200","2025353","2037770001","BX08","POINT (-73.874824634815 40.829440862579)"
"50128261","EL MEXICANO","Brooklyn","230","HOYT STREET","11217","3478702678","Mexican","2024-09-16T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","13","A","2024-09-16T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.683237695461","-73.990055896001","306","33","006900","3006566","3004090034","BK38","POINT (-73.990055896001 40.683237695461)"
"40783014","CONVIVIUM OSTERIA","Brooklyn","68","5 AVENUE","11217","7188571833","Italian","2023-06-22T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","10","A","2023-06-22T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.680993410794","-73.977365128218","306","39","012901","3018549","3009320048","BK37","POINT (-73.977365128218 40.680993410794)"
"50015416","NEW CHINA WOK","Brooklyn","57","4 AVENUE","11217","7186381898","Chinese","2024-10-07T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","28","C","2024-10-07T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Re-inspection","40.682574810486","-73.979542319271","306","39","012901","3018474","3009300077","BK37","POINT (-73.979542319271 40.682574810486)"
"41253389","HUNGARIAN KOSHER","Brooklyn","5009","16 AVENUE","11204","7188510400","Jewish/Kosher","2022-09-21T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","0","A","2022-09-21T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Re-inspection","40.630350892827","-73.986205335609","312","44","047400","3129382","3054590006","BK88","POINT (-73.986205335609 40.630350892827)"
"50058240","ALOAF CAFE","Manhattan","170","EAST  110 STREET","10029","2128288896","Bakery Products/Desserts","2026-06-26T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","38","Z","2026-06-26T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Re-inspection","40.794389852001","-73.943456910092","111","08","017200","1052161","1016370042","MN33","POINT (-73.943456910092 40.794389852001)"
